,epochs,nModels,seed,train,valid,valid_avg
903,28,16,3834,0.31948501583695826,0.4724592477231462,0.4348323675495359
904,30,16,3834,0.314184767976501,0.4733018980519943,0.4336687697585432
905,32,16,3834,0.3112670869762578,0.4748885797017207,0.4331838001826561
906,34,16,3834,0.3054334243415771,0.4718750528840932,0.4324112870461395
907,36,16,3834,0.3020063147972444,0.4705820883046786,0.43142477402138096
908,38,16,3834,0.2952524038386308,0.471373100988589,0.4300622696016431
909,40,16,3834,0.2929994985198573,0.4698572642560581,0.4301375518341484
910,42,16,3834,0.2887858126792218,0.4745439696661988,0.4298193118494612
911,44,16,3834,0.2844475520368599,0.4731231173191701,0.4288325546883869
912,46,16,3834,0.28150940885951176,0.4728640666093936,0.4281020431857119
913,48,16,3834,0.27540834990534696,0.4731405464176216,0.4275958131030198
914,50,16,3834,0.2729053440233139,0.4740160333710261,0.4275653117221512
915,52,16,3834,0.2680522361876469,0.4736947295133599,0.4270977027593558
916,54,16,3834,0.26252967272665106,0.4749331121469866,0.4271069920881367
917,56,16,3834,0.25985709509755783,0.4758777642215655,0.4269122413052943
918,58,16,3834,0.25573461248744866,0.4736168229643566,0.4263226691062145
919,60,16,3834,0.2512345393518109,0.4759965201552066,0.4254037671465487
920,62,16,3834,0.2482638505670257,0.4773531700526288,0.4255019633603387
921,64,16,3834,0.2452782788185725,0.4768994241647729,0.4254733777594907
922,66,16,3834,0.2424129795525567,0.4801719081260864,0.4251376425812002
923,68,16,3834,0.23757665269234915,0.4791320011014028,0.4246946909586508
924,70,16,3834,0.2352034650975361,0.4820354593913596,0.4247110749261341
925,72,16,3834,0.23249647284637304,0.4798478419356691,0.4243287831800821
926,74,16,3834,0.2302671204019457,0.4836046729954187,0.4243919604280532
927,76,16,3834,0.22603636286010576,0.4816837263311607,0.4230807806621396
928,78,16,3834,0.22493174767415652,0.4852500788200026,0.4240331630487509
929,80,16,3834,0.2215546167795841,0.4827146080549943,0.4241873404018269
930,82,16,3834,0.21603436562114212,0.482807306233414,0.4237400736058397
931,84,16,3834,0.21327317306680696,0.4851819396028288,0.4230828955158001
932,86,16,3834,0.21143895237164045,0.4861932344090752,0.4235628066667896
933,88,16,3834,0.20978498376968385,0.488927071899544,0.4231119573748568
934,90,16,3834,0.20705590097749835,0.4902381352740276,0.4231486416247628
935,92,16,3834,0.20344455419639684,0.4932815055753516,0.4234469678088057
936,94,16,3834,0.1993286264763943,0.4899725879568322,0.4224850314770007
937,96,16,3834,0.19700518582489585,0.4897336289620575,0.4239862814986184
938,98,16,3834,0.1966547918398812,0.4930881103688035,0.4244996811912666
939,100,16,3834,0.19193925723762192,0.4927303665271044,0.4233482484425526
940,102,16,3834,0.19087649156541628,0.4934017383940802,0.4237285282058643
941,104,16,3834,0.18831204697740708,0.4942426586319502,0.424123323164448
942,106,16,3834,0.186116744019809,0.4943222286504458,0.42329245497442064
943,108,16,3834,0.18335474839806093,0.4950315054425312,0.4241911741589773
944,110,16,3834,0.1797527808600237,0.4935508165149867,0.4233454118543124
945,112,16,3834,0.17746316002581236,0.4951066097554278,0.4232677472382335
946,114,16,3834,0.17572635201468464,0.4940191907054392,0.423688072034276
947,116,16,3834,0.1740781081355755,0.4977166790514903,0.4238935444124985
948,118,16,3834,0.1720349063724739,0.4992884705567208,0.4242008488231813
949,120,16,3834,0.17055882842136524,0.5001497787305101,0.4236066897345945
950,122,16,3834,0.16561306456727853,0.5004805021240967,0.4248947393619728
951,124,16,3834,0.16672470360259625,0.5019909223804778,0.4231969805414413
952,126,16,3834,0.16513841404085491,0.5023140090044127,0.4249664059578013
953,128,16,3834,0.16260520611967666,0.5027658770014414,0.424868670759728
954,130,16,3834,0.1623283046417067,0.5045421574629279,0.4240282905424806
955,132,16,3834,0.15771051424473842,0.5036278272393658,0.4244746925015275
956,134,16,3834,0.15654337452965222,0.5078096152766969,0.4241133414822146
957,136,16,3834,0.15543786616658525,0.505624175624289,0.42549202553277854
958,138,16,3834,0.15075479655062593,0.5088368663593457,0.4250708121725514
959,140,16,3834,0.15297079072353836,0.5068841496534,0.4258678681985741
960,22,17,3835,0.3095534971694168,0.4628866053402362,0.43749762012432375
961,24,17,3835,0.3053810391744292,0.4633257261852851,0.4362152726864279
962,26,17,3835,0.2991004853142017,0.4613710421989714,0.4352657119617239
963,28,17,3835,0.2937194151087945,0.4614147478421624,0.434552876713184
964,30,17,3835,0.2887785981503528,0.4626355269107876,0.4333528078239531
965,32,17,3835,0.28301718894280514,0.4623181239002241,0.4328728507757764
966,34,17,3835,0.2794374539508012,0.4660419896763045,0.43218867525992016
967,36,17,3835,0.27536623019808393,0.4638835690763143,0.4311952045038249
968,38,17,3835,0.2723590524467751,0.4675798424611232,0.42986165292545897
969,40,17,3835,0.2632399551304877,0.46272305612357506,0.4297618036644094
970,42,17,3835,0.26308013376450456,0.466579542164541,0.4295373204207987
971,44,17,3835,0.2578822121021358,0.4643306496808061,0.42855290937397206
972,46,17,3835,0.2538902920049253,0.4640686007938088,0.427797127293408
973,48,17,3835,0.2484755454382126,0.4682474285034301,0.42731475750625975
974,50,17,3835,0.24524210629899074,0.4670506768429805,0.4272637146187037
975,52,17,3835,0.2421104310701941,0.4683579333032438,0.42679864796212985
976,54,17,3835,0.2348697363280728,0.4655922869046723,0.4266431507751715
977,56,17,3835,0.2325574629319343,0.4685289025036108,0.4266358250353618
978,58,17,3835,0.229668807428272,0.4715054192650119,0.4260253122366588
979,60,17,3835,0.22514627067379395,0.4697213382636992,0.4250874902702461
980,62,17,3835,0.22237001709483434,0.468648229581813,0.4250525178877003
981,64,17,3835,0.21914728604744294,0.4719433685777633,0.4250833021106906
982,66,17,3835,0.21609242398123515,0.472826535262916,0.4248552867689647
983,68,17,3835,0.21257762206212488,0.4721836547144425,0.42440084694843255
984,70,17,3835,0.2094553745840916,0.4772341335475735,0.4244441757794132
985,72,17,3835,0.2087506798445025,0.4819309861587157,0.4241755176854483
986,74,17,3835,0.2028222689000985,0.4770071474781501,0.4240172828559341
987,76,17,3835,0.2014067916573752,0.4870620893369563,0.42296654483085705
988,78,17,3835,0.1962982485927136,0.4829860209438489,0.42381734966291057
989,80,17,3835,0.1956475681728184,0.4855599305444713,0.42407754144162296
990,82,17,3835,0.1910564093084226,0.4832115830818894,0.4234614245398151
991,84,17,3835,0.18820504526183826,0.4890603762910263,0.4229491313335465
992,86,17,3835,0.18403279272958925,0.4829911026868037,0.4232569976882223
993,88,17,3835,0.18291371609124474,0.4843716795663993,0.4227859913302925
994,90,17,3835,0.17819796780236766,0.4852596914182042,0.4227653823578759
995,92,17,3835,0.17593640784305833,0.4915769980266853,0.4232059663652313
996,94,17,3835,0.1743554034328563,0.4923266368023712,0.42233260278159096
997,96,17,3835,0.16986730193900587,0.4883315635819784,0.4234907478697457
998,98,17,3835,0.1721338876738287,0.4977483225892243,0.4243355110823575
999,100,17,3835,0.16467967614872947,0.4907732895088486,0.4229300291730528
1000,102,17,3835,0.16167380415196153,0.4931562406190179,0.4233706753440386
1001,104,17,3835,0.16241702415125295,0.4942182353085737,0.4237144720344475
1002,106,17,3835,0.15922116821367605,0.4954706113010756,0.4229730042017053
1003,108,17,3835,0.15709447335748333,0.4977711602126208,0.4238625849058752
1004,110,17,3835,0.1574124839140046,0.5012578716977167,0.4232347707231416
1005,112,17,3835,0.1509234015436258,0.501586053574661,0.4230231783971314
1006,114,17,3835,0.1488450490435676,0.5027775671562333,0.4234728772304161
1007,116,17,3835,0.1454884412167652,0.5018024159200226,0.4235273575692153
1008,118,17,3835,0.14662291975476913,0.5011346227821768,0.4238893883178638
1009,120,17,3835,0.14455761776184586,0.5003304586904584,0.4233427056256484
1010,122,17,3835,0.14177485732077474,0.5076574050555248,0.4246574789004195
1011,124,17,3835,0.13902157218463068,0.5067349825608125,0.4228099137646713
1012,126,17,3835,0.13732821306086135,0.505483759929316,0.4245809925400127
1013,128,17,3835,0.1347422223333197,0.507507656085851,0.4244770883774862
1014,130,17,3835,0.13116565507654224,0.5088998140869629,0.4238109295345033
1015,132,17,3835,0.1315011423685471,0.5068995427543038,0.42399118361407584
1016,134,17,3835,0.12893106120414222,0.5122679580669085,0.4239577342517936
1017,136,17,3835,0.1286507596563364,0.5174507815114373,0.4251774231587632
1018,138,17,3835,0.12695485787506394,0.5138692209270238,0.4244939047082848
1019,140,17,3835,0.12849751283895172,0.5174613843717221,0.42553359574702015
1020,22,18,3836,0.3072349663679049,0.4637985643220935,0.4368195259194345
1021,24,18,3836,0.30130438843433044,0.4663638876650651,0.4356724611019557
1022,26,18,3836,0.2966275971120889,0.465510800116696,0.43469577151608413
1023,28,18,3836,0.29087288687142665,0.4673260676758824,0.4339654595350419
1024,30,18,3836,0.2845513235631885,0.46776599802755,0.4328061065535603
1025,32,18,3836,0.2822244044962749,0.4686454313278953,0.43234447007348864
1026,34,18,3836,0.2730059274161195,0.4651251724364315,0.4315194253877568
1027,36,18,3836,0.2686060091205113,0.4670917388582946,0.43062884375190025
1028,38,18,3836,0.26420772906706114,0.4669603134351042,0.4293552085683925
1029,40,18,3836,0.2616498861147354,0.4720417023061389,0.42936340659684985
1030,42,18,3836,0.25463718561610965,0.4684993225537909,0.4288746167219977
1031,44,18,3836,0.2543152073469739,0.4735465299324816,0.42822258834026333
1032,46,18,3836,0.2466484680368436,0.4711795618120686,0.427186981129095
1033,48,18,3836,0.24366741517129314,0.4753806159906112,0.42698350218386094
1034,50,18,3836,0.23855421508546726,0.472809105577497,0.4267466092450583
1035,52,18,3836,0.2322615484434745,0.4728408815216904,0.4262336157298567
1036,54,18,3836,0.22964408678392875,0.4721199899364441,0.4260850516217679
1037,56,18,3836,0.2261396831127987,0.4729199723720952,0.4260423010884225
1038,58,18,3836,0.224242473696453,0.4767180402260184,0.4254903489889656
1039,60,18,3836,0.22111222142589604,0.475148796931971,0.4245322382408613
1040,62,18,3836,0.21754670403883064,0.4792142227451426,0.4246029514220814
1041,64,18,3836,0.210795085767054,0.4797295060088334,0.4245239465835395
1042,66,18,3836,0.2102995801285488,0.4796645992566578,0.42415996430668346
1043,68,18,3836,0.20699046330927634,0.4781815373600579,0.4236422501176245
1044,70,18,3836,0.20086046818452333,0.4776848434687853,0.4236087270678132
1045,72,18,3836,0.2003232535959984,0.4827240235426989,0.4236298787861798
1046,74,18,3836,0.19613786109937428,0.4860867017711973,0.4234545717544776
1047,76,18,3836,0.19098657065911387,0.4810956019086174,0.4222712259281767
1048,78,18,3836,0.19113652835024933,0.4886381133733225,0.423381155404414
1049,80,18,3836,0.18722374450880166,0.486800262479437,0.4233958981681726
1050,82,18,3836,0.18257299870270646,0.49023208536185203,0.4228270228468109
1051,84,18,3836,0.18205783697729008,0.4876726159002373,0.4222614763030582
1052,86,18,3836,0.17827761246805415,0.4893078011821376,0.4224368601404224
1053,88,18,3836,0.17479572402998847,0.4909380360063949,0.4220185995469457
1054,90,18,3836,0.17270150403050016,0.4907841853754398,0.42200651765068
1055,92,18,3836,0.17214009406330627,0.4942212126184923,0.4225774713888663
1056,94,18,3836,0.16881322020573913,0.4972616230442855,0.4219879473234058
1057,96,18,3836,0.16383892793450122,0.4972920390838075,0.4228965372519173
1058,98,18,3836,0.16013719611426888,0.4956525904948476,0.42379574328087016
1059,100,18,3836,0.16081438948934934,0.5000774868332688,0.4222618620068056
1060,102,18,3836,0.15671495722084186,0.4949107160777652,0.4226651002487918
1061,104,18,3836,0.15571671996499786,0.5010911822990787,0.4231155780821352
1062,106,18,3836,0.1506447381119016,0.4987056783425618,0.4221957411345614
1063,108,18,3836,0.149551945384864,0.4946070780784693,0.42296604106117536
1064,110,18,3836,0.15023002228571547,0.5016456859811128,0.4222686295955033
1065,112,18,3836,0.14730593775804182,0.5016039622292299,0.42218444460568055
1066,114,18,3836,0.14475955523558298,0.5021168576862529,0.4226200234145906
1067,116,18,3836,0.1438654658316196,0.5055686314345285,0.4227165682660615
1068,118,18,3836,0.1407698812991432,0.5069924854782429,0.4233923381025856
1069,120,18,3836,0.13977155506043173,0.5105383775455331,0.4226827739660361
1070,122,18,3836,0.1384482512261272,0.5134209442512739,0.4242035659816
1071,124,18,3836,0.13378657363321395,0.5150939467274779,0.4223941756100083
1072,126,18,3836,0.1327211849522611,0.5186360303075959,0.4241835312547635
1073,128,18,3836,0.12994043615163015,0.5112696364897008,0.42365226109743614
1074,130,18,3836,0.1301242178876394,0.5148259244854321,0.4230995059043569
1075,132,18,3836,0.12706256340371655,0.5140024643412416,0.4233333089767445
1076,134,18,3836,0.12646968013850682,0.5096585034575856,0.42318794853041297
1077,136,18,3836,0.12378382381135852,0.5201509890936679,0.42466068512139815
1078,138,18,3836,0.12340935976551938,0.5143972055643493,0.42371951343367
1079,140,18,3836,0.12159349149882867,0.5248142624890874,0.4250287338860733
1080,22,19,3837,0.3238677180502765,0.4728199306962339,0.43697655053530776
1081,24,19,3837,0.3189434334434824,0.4729754658865114,0.435825333513745
1082,26,19,3837,0.3119763069043156,0.4723893168583864,0.4348098140404333
1083,28,19,3837,0.30617773061790976,0.4712378178247969,0.43401447897460893
1084,30,19,3837,0.3012322092676711,0.4688574958543021,0.43279402140279655
1085,32,19,3837,0.29631451126569874,0.4718657285709327,0.4323844464796754
1086,34,19,3837,0.29290231523721993,0.4722170417429462,0.4316067862262152
1087,36,19,3837,0.28980541845460944,0.473551439939377,0.43077243851638986
1088,38,19,3837,0.28242588652009604,0.4747628234747693,0.42948415334806295
1089,40,19,3837,0.2799126295570493,0.4771334542493388,0.4294874666429561
1090,42,19,3837,0.2747877866059493,0.4741801081426332,0.4289755728650152
1091,44,19,3837,0.2695356353370115,0.4721636914658586,0.4282710458984868
1092,46,19,3837,0.2669848954273334,0.4769942977110482,0.4273652518045673
1093,48,19,3837,0.2602355136588648,0.47280720855905195,0.42700185193793216
1094,50,19,3837,0.2563063724372842,0.4760643268897849,0.4268459933798535
1095,52,19,3837,0.25801667422334673,0.4821444834957148,0.4263826412930117
1096,54,19,3837,0.25084036686978195,0.476414698220329,0.4261016398851801
1097,56,19,3837,0.2437920361410945,0.4780353803294316,0.42604728460933977
1098,58,19,3837,0.2431967010260213,0.4795641908944028,0.4256071045204832
1099,60,19,3837,0.24074687080357116,0.4831023249022562,0.42481983326443823
1100,62,19,3837,0.23683503505274245,0.4825465137997983,0.42484848206216014
1101,64,19,3837,0.2326529120986632,0.4823826551905568,0.4246830386932402
1102,66,19,3837,0.2324068038413405,0.4913753052037394,0.42447881480203337
1103,68,19,3837,0.2242646605181174,0.4844547058856255,0.4238581217875008
1104,70,19,3837,0.22641707155814705,0.4908792352421204,0.4238884030658917
1105,72,19,3837,0.21734435906049468,0.4871226387012129,0.4237619644655423
1106,74,19,3837,0.2194306743352304,0.4900965802074956,0.4237095487267503
1107,76,19,3837,0.20709659127594696,0.4842834508772877,0.4223713317357447
1108,78,19,3837,0.2088388750329944,0.4918873438217701,0.4235731223708029
1109,80,19,3837,0.20708249873050785,0.4893758032109304,0.42353481380462144
1110,82,19,3837,0.20207752745871632,0.4937636947723352,0.4231138962233899
1111,84,19,3837,0.2010000013829124,0.4965632567809943,0.4224906531889502
1112,86,19,3837,0.2001381487234153,0.4965559173791274,0.4226961354783113
1113,88,19,3837,0.19623190913934668,0.4978036279254538,0.42227728388858105
1114,90,19,3837,0.18908254938615005,0.4962677939599752,0.42234053987316855
1115,92,19,3837,0.18721199411408426,0.4960554126058178,0.4228043323155445
1116,94,19,3837,0.18333730221692288,0.49325839423732,0.4221118868068682
1117,96,19,3837,0.1826751538092848,0.4992828175774704,0.4230750841446166
1118,98,19,3837,0.1757649523596622,0.4943288338023193,0.42384729386460335
1119,100,19,3837,0.17698316055829305,0.5040156906896358,0.4225547336609908
1120,102,19,3837,0.1748779839465424,0.5033296869351039,0.423001222206935
1121,104,19,3837,0.17695834809015107,0.5097560516571468,0.42351823022564
1122,106,19,3837,0.16807183938563958,0.5016248964612108,0.4223327325421916
1123,108,19,3837,0.1706787973185325,0.5084080184977638,0.4232014684590092
1124,110,19,3837,0.16520795057489998,0.5093108572966205,0.4224856035430432
1125,112,19,3837,0.16742829720212982,0.5138456505147718,0.4225402025329679
1126,114,19,3837,0.16170409846889136,0.5176293195437732,0.4230822213865631
1127,116,19,3837,0.15897177933254675,0.5056765326363813,0.4228690017521876
1128,118,19,3837,0.15487291947634366,0.5057256308977214,0.42339323186175504
1129,120,19,3837,0.15043361076472184,0.5049918744662648,0.4226204560572431
1130,122,19,3837,0.15139188954817362,0.5141000227908177,0.4243529642132854
1131,124,19,3837,0.14968042256702738,0.5185800940168229,0.4226807925066796
1132,126,19,3837,0.14702342016881328,0.5162791655397295,0.4244543678633555
1133,128,19,3837,0.1447554828795955,0.5193907834591431,0.4241365202482311
1134,130,19,3837,0.14478382712010626,0.5208951254054639,0.4235593979873729
1135,132,19,3837,0.14252282678973807,0.5211401448617887,0.42386411548901537
1136,134,19,3837,0.14274948162920167,0.5249467037631024,0.4238024611524943
1137,136,19,3837,0.13838963945733165,0.5243465843525703,0.4249075585923517
1138,138,19,3837,0.13361974809158095,0.5198132211306228,0.4239887822454194
1139,140,19,3837,0.13231437303031895,0.5199615882590282,0.4251877738201543
1140,22,20,3838,0.3082929607364948,0.4655422354393568,0.43676608018063184
1141,24,20,3838,0.3017143738166627,0.4662400137269804,0.43569389270426173
1142,26,20,3838,0.29491806082498084,0.4663322169848792,0.4346095235047695
1143,28,20,3838,0.2910213049104889,0.4660956928426125,0.4337713063214909
1144,30,20,3838,0.2864811554850765,0.4673631246307014,0.43260027564235787
1145,32,20,3838,0.2797602804536615,0.4666537056174092,0.4321226119047764
1146,34,20,3838,0.27503490685747056,0.4672115270084133,0.4313997358438272
1147,36,20,3838,0.26977566459034985,0.4682087703589908,0.4305777622516592
1148,38,20,3838,0.2654064767842768,0.4686881087281618,0.4293620252472856
1149,40,20,3838,0.26083615562783885,0.4675141085099065,0.4292778567167136
1150,42,20,3838,0.2564846252918014,0.4656336833618353,0.4286848511926445
1151,44,20,3838,0.2528982346252608,0.4685550400639696,0.4280816450538731
1152,46,20,3838,0.2477345041517166,0.4686890180964757,0.4271844639551582
1153,48,20,3838,0.24378888438703866,0.4683568052268214,0.4266528805986203
1154,50,20,3838,0.24041711631977455,0.4707146870653772,0.4266630169976252
1155,52,20,3838,0.23671583257314874,0.4719462353028543,0.42616094482251854
1156,54,20,3838,0.23098597271066684,0.4734199723993563,0.4258240886759725
1157,56,20,3838,0.2263860291118768,0.4725641540285065,0.4257206271009421
1158,58,20,3838,0.2234208015779414,0.4735653468753817,0.4253757165376385
1159,60,20,3838,0.21917613848320253,0.4756163066014679,0.4245994261857765
1160,62,20,3838,0.21732186422069788,0.4754320784745662,0.4245774955054829
1161,64,20,3838,0.2137441434233158,0.4792947735518287,0.4245748553682226
1162,66,20,3838,0.21106849683452567,0.4750632880573265,0.4241642433558443
1163,68,20,3838,0.20587832384122834,0.4770316669826008,0.4236115934788641
1164,70,20,3838,0.2020847637603672,0.4750943222512265,0.42351354801935903
1165,72,20,3838,0.19934914523467587,0.4784955265935302,0.4234521465146328
1166,74,20,3838,0.1976568469998355,0.4812778452076114,0.423431630466169
1167,76,20,3838,0.19280819889883746,0.4772109158385185,0.422020190808189
1168,78,20,3838,0.19138918689838905,0.4788086175165972,0.42318465841524977
1169,80,20,3838,0.186834994359077,0.4837333500846907,0.4232481989542131
1170,82,20,3838,0.1846168671737365,0.4825951541228438,0.4227625109144666
1171,84,20,3838,0.18373754105239554,0.4837978413277296,0.4221941465690433
1172,86,20,3838,0.17887046807582488,0.4844279974534148,0.4223210706808925
1173,88,20,3838,0.17517670808028446,0.4846146874999383,0.4218604713640411
1174,90,20,3838,0.1715251670058281,0.4853349785591874,0.4219976776309096
1175,92,20,3838,0.17210878129918675,0.4914920628686788,0.42255593588899465
1176,94,20,3838,0.17001239640483665,0.48971266773009203,0.4219385909974606
1177,96,20,3838,0.16475086350492565,0.4898267642875834,0.4228268678669613
1178,98,20,3838,0.16279933353978024,0.4928292012758758,0.4234504095934632
1179,100,20,3838,0.16074397700311086,0.4940020778176458,0.4221962716217958
1180,102,20,3838,0.15806779251400027,0.4926284149234974,0.4226514006086227
1181,104,20,3838,0.15528038893852145,0.4932596877627649,0.4230815730140877
1182,106,20,3838,0.15372489205363776,0.4965056104451152,0.4219737253499413
1183,108,20,3838,0.15164229148190705,0.4986079782764233,0.4229328602691887
1184,110,20,3838,0.15088492359177216,0.4965296370130122,0.4222017661410664
1185,112,20,3838,0.14701195973724548,0.4975107357129336,0.42211997430363696
1186,114,20,3838,0.1450768049713258,0.4973756344906222,0.42273935678819397
1187,116,20,3838,0.139659997047853,0.4978159316777718,0.4224686370174565
1188,118,20,3838,0.1402100526780682,0.5021771377462044,0.42305871061128003
1189,120,20,3838,0.1403489891027188,0.5019472905911582,0.42239708453253694
1190,122,20,3838,0.13687342366074173,0.5028055096616493,0.42397904970455946
1191,124,20,3838,0.134646867112291,0.5085562076396088,0.42252907953808544
1192,126,20,3838,0.13191767660387801,0.504466506310724,0.4240767326777005
1193,128,20,3838,0.13049166939525475,0.5030224356045543,0.4236596242146196
1194,130,20,3838,0.12967865316472954,0.5046763203436896,0.4232100415328093
1195,132,20,3838,0.12779105475128108,0.5026194348250461,0.4232356797081577
1196,134,20,3838,0.1256095296501276,0.5027143829077887,0.4230985750885212
1197,136,20,3838,0.1252504886363804,0.507787174694336,0.4244772543922564
1198,138,20,3838,0.12144663231465695,0.5084282544193628,0.4236615491947411
1199,140,20,3838,0.12342377406207737,0.5140417736026541,0.4250031928452633
